time:1655997320.281647
0.03656497150935524	-0.013435028330433653
0.03664766020637152	-0.013517211207178666
0.03673085161146223	-0.013598885168533364
0.036814542592517825	-0.013680047139519095
0.036898729998619983	-0.013760694064433351
0.03698341066016028	-0.013840822906964824
0.03706858138895949	-0.013920430650307711
0.03715423897838764	-0.013999514297275306
0.03724038020348471	-0.014078070870412832
0.03732700182108209	-0.014156097412109544
0.037414100569924655	-0.014233590984710089
0.03750167317079356	-0.014310548670625091
0.03758971632662968	-0.014386967572441013
0.03767822672265779	-0.014462844813029235
0.03776720102651132	-0.014538177535654374
0.037856635888357824	-0.014612962904081843
0.03794652794102513	-0.014687198102684634
0.038036873800128046	-0.01476088033654932
0.03812767006419587	-0.014834006831581292
0.0382189133148004	-0.014906574834609184
0.03831060011668461	-0.01497858161348855
0.03840272701789204	-0.01505002445720471
0.03849529054989675	-0.015120900675974828
0.038588287227733865	-0.01519120760134918
0.03868171355013085	-0.015260942586311615
0.03877556599963926	-0.01533010300537922
0.03886984104276723	-0.015398686254701158
0.03896453513011247	-0.01546668975215671
0.03905964469649592	-0.015534110937452498
0.039155166161095954	-0.015600947272218854
0.03925109592758322	-0.015667196240105413
0.03934743038425603	-0.015732855346875838
0.03944416590417634	-0.015797922120501733
0.0395412988453063	-0.015862394111255708
0.03963882555064536	-0.01592626889180362
0.039736742348367986	-0.015989544057295944
0.03983504555196189	-0.016052217225458337
0.0399337314603668	-0.016114286036681306
0.040032796358113854	-0.01617574815410906
0.040132236515465415	-0.016236601263727488
0.040232048188555566	-0.016296843074451277
0.040332227619531015	-0.016356471318210178
0.0404327710366926	-0.01641548375003439
0.04053367465463728	-0.01647387814813909
-1.0866232253506312	-2.006420598280294
-1.083066511036976	-2.0290726285459595
-1.0845783759341134	-2.061392868620485
-1.0871661548295808	-2.096444153995007
-1.0865375340323036	-2.126312182657198
-1.0865166173293337	-2.15802002961132
-1.0820041204434732	-2.1818181407669504
-1.080427609592668	-2.211874602771046
-1.0888654879863118	-2.262537151434908
-1.0816232605195382	-2.2829220950272084
-1.0829457123212307	-2.321276098870062
-1.0738784642951624	-2.3390002877256424
-1.0796005311207235	-2.3883396802893735
-1.0729427171372177	-2.4124511860522375
-1.0806062101949137	-2.4683910005118848
-1.071191041200814	-2.488045849421965
-1.0773813509501158	-2.5433316044815077
-1.0717450862570834	-2.5731180545081935
-1.0638154469126224	-2.59833477447138
-1.0664919965563804	-2.6493528684615697
-1.0662875799948204	-2.6949566529808964
-1.062171864081928	-2.7323202641854514
-1.060238398723952	-2.7762331953617654
-1.0607323108935967	-2.827670133258793
-1.0541579840655033	-2.8624219860229467
-1.0610109918952075	-2.9336707556273365
-1.0541387486837899	-2.9704272513365058
-1.059535355158529	-3.041968894016784
-1.0492715760225524	-3.0722583024272283
-1.0562261735699425	-3.1525458265019335
0.04772282792874489	-0.006619251497173338
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
-1.276030191850866	-4.679758370772535
-1.244890403414958	-4.679132828671078
-1.2127650809638284	-4.674439904863627
-1.184059484912933	-4.682100090939907
-1.1550585176622898	-4.6886155466855515
-1.1262670278157334	-4.695921385083595
-1.0976682585956752	-4.704021858165099
-1.0736355166795852	-4.731406916490887
-1.0445829966816864	-4.738212347197721
-1.0194331159835421	-4.762402148083209
-0.9901914331595587	-4.768874415625902
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
0.05085687488698441	-0.006947356940088168
nan	nan
0.05094206512492491	-0.006936318643584361
0.7905657146247443	-5.2126563301656175
0.8043414406118296	-5.0853562188846695
0.8355304003738303	-5.080631936291177
0.8666897853585945	-5.075716370766224
0.8978184224328237	-5.070609707378081
0.9289151396208607	-5.065312138389751
0.5029538552354811	-2.5185936319942126
0.5183991289407343	-2.5157669474937547
0.5332595576608604	-2.5098996335866364
0.5492361906189919	-2.5098295368551864
0.565029045701107	-2.5086782653306265
0.581862084771987	-2.5123190729729865
0.5972673730805861	-2.5090083347815577
0.6126520570807589	-2.5056031338391644
0.6280155575478157	-2.502103598349705
0.6433572960546154	-2.4985098600687183
0.6461144490436375	-2.4433323743014195
0.6423857235374684	-2.3649361466738554
0.6379670542958682	-2.2876491621314554
0.631603502640901	-2.2066403562181516
0.6271374480072198	-2.136417943148623
0.6226323585711051	-2.069227271551713
